,Unnamed: 0,index,Id,Tweet Time,Url,Tweet Text,Likes Count,Reply Count,Retweet Count,Retweeted Tweet,User Id,User Name,User Location,User Follower Count,User Following Count,User Likes Count,User Tweets Count,text_clean
398,398,861,1517484490666672128,2022-04-22 12:44:30+00:00,https://twitter.com/DjoysSjp/status/1517484490666672128,@CatatanAli07 NU sekarang memang sudah murtad dari khitahnya,0,0,0,,1.0633937027043452e+18,DjoysSjp,Indonesia,2496.0,2649.0,11761.0,7276.0,sekarang memang sudah murtad dari khitah
401,401,858,1517490072953581568,2022-04-22 13:06:41+00:00,https://twitter.com/Alqadri_Tulen/status/1517490072953581568,@CatatanAli07 @GusNadjb Nt juga keterlaluan ngebully die bang😥😥😥 kasian ntar nangis,0,1,0,,,,,,,,,nanti juga keterlaluan intimidasi bang kasihan sebentar menangis
402,402,857,1517490265619333126,2022-04-22 13:07:27+00:00,https://twitter.com/Poordad9/status/1517490265619333126,@CatatanAli07 Yg garis lurus bikin ormas baru saja...pasti banyak yg ngikut,1,0,0,,1.1126491469036134e+18,Poordad9,,86.0,166.0,892.0,3614.0,yang garis lurus buat ormas baru saja pasti banyak yang ikut
403,403,856,1517490503444426752,2022-04-22 13:08:24+00:00,https://twitter.com/Pfizerfuck/status/1517490503444426752,"@CatatanAli07 Jarke wae lur, ngko rak teko mati2 dewe",0,0,0,,1.4655466965075436e+18,Pfizerfuck,,73.0,82.0,1212.0,3711.0,jarke ngko teko mati dewe
406,406,853,1517491930313400321,2022-04-22 13:14:04+00:00,https://twitter.com/donisetiaw72/status/1517491930313400321,@CatatanAli07 Hrsnya yg bnyak comberan di NU di kadusin,1,0,0,,9.699895707071242e+17,donisetiaw72,Kolong langit,383.0,1033.0,3181.0,2027.0,harusnya yang banyak comberan kadusin
408,408,851,1517497363409285121,2022-04-22 13:35:39+00:00,https://twitter.com/annur_88/status/1517497363409285121,@CatatanAli07 Astaghfirullaah amit² ya. Bencinya kpd org² arab udh sampe ubun²nya.,2,2,1,,571325728.0,annur_88,,258.0,721.0,6468.0,6550.0,astaghfirullaah amit benci kepada orang arab sudah sampai ubun
409,409,850,1517499515217281026,2022-04-22 13:44:12+00:00,https://twitter.com/Roastery_expert/status/1517499515217281026,@CatatanAli07 Itu sdh diklarifikasi klo itu comot foto orang. Akun itu emang niatnya fitnah https://t.co/L8jrxYag1T,0,0,0,,787051280.0,Roastery_expert,,129.0,155.0,3158.0,7688.0,sudah diklarifikasi kalo comot foto orang akun memang niat fitnah
411,411,848,1517508937305583616,2022-04-22 14:21:39+00:00,https://twitter.com/shoimkurniawan/status/1517508937305583616,@CatatanAli07 Mengumpat negeri Yaman seolah tidak tahu sumber Islam salah satunya dari habaib asal Yaman.,2,0,0,,607521096.0,shoimkurniawan,"Kendal, Indonesia",642.0,859.0,898.0,2469.0,mengumpat negeri yaman seolah tidak tahu sumber islam salah satu dari habaib asal yaman
413,413,846,1517514761868812289,2022-04-22 14:44:47+00:00,https://twitter.com/Rawonrejeni/status/1517514761868812289,@CatatanAli07 Masuk organisasi motif harta + tahta,0,0,0,,1.4251101551806177e+18,Rawonrejeni,"Denpasar Selatan, Indonesia",8.0,34.0,18.0,1016.0,masuk organisasi motif harta tahta
414,414,845,1517520495142666240,2022-04-22 15:07:34+00:00,https://twitter.com/MukarromahNur78/status/1517520495142666240,"@CatatanAli07 Saya yakin, pemilik akun itu, memang ingin menciptakan sesuatu yang bisa mendiskreditkan NU dan Ansor. Biasa karena sekarang, angin untuk merusak NU sangat kencang dihembuskan...",0,0,0,,1.511952083439997e+18,MukarromahNur78,,6.0,86.0,83.0,587.0,saya yakin pemilik akun memang ingin menciptakan sesuatu yang bisa mendiskreditkan ansor biasa karena sekarang angin untuk merusak sangat kencang dihembuskan
416,416,843,1517523708327251968,2022-04-22 15:20:20+00:00,https://twitter.com/Hidayatippo/status/1517523708327251968,@CatatanAli07 Masalahnya Najib belum pernah buka kitabnya KH HASYIM ASHARI... Yang mempelajari secara serius justru Ustad Adi Hidayat...hasilnya lihat akhlak beliau...,5,0,0,,1614647822.0,Hidayatippo,"Bekasi Utara, Indonesia",679.0,1123.0,5687.0,5353.0,masalah najib belum pernah buka kitab hasyim ashari yang mempelajari secara serius justru ustad hidayat hasil lihat akhlak beliau
417,417,842,1517523845309034496,2022-04-22 15:20:53+00:00,https://twitter.com/Sunarto28559215/status/1517523845309034496,"@CatatanAli07 Yang mirisnya, ngaku ormas paling toleransi",2,0,0,,1.5094668655252234e+18,Sunarto28559215,,526.0,1525.0,8984.0,2335.0,yang miris mengaku ormas paling toleransi
418,418,841,1517524959756943360,2022-04-22 15:25:19+00:00,https://twitter.com/Just_KIZ/status/1517524959756943360,"@CatatanAli07 itu mah perhatian...
yeah utk kaum mereka, perhatian emang sampai kayak githu ... jelessssss ....",0,0,0,,8.983323328048087e+17,Just_KIZ,"Jakarta Capital Region, Indone",3617.0,3753.0,35466.0,14820.0,perhatian yeah untuk kaum mereka perhatian memang sampai kayak gitu jelessssss
420,420,839,1517531347359010816,2022-04-22 15:50:42+00:00,https://twitter.com/Elon___Mosque/status/1517531347359010816,@CatatanAli07 sejujurnya sy juga malu punya temen kok jd en-yu 😁😁,1,0,0,,1.4101665857722327e+18,Elon___Mosque,"Edenville, Earthbeauty",27.0,325.0,3009.0,676.0,sejujurnya saya juga malu punya teman jadi
421,421,838,1517533009469083651,2022-04-22 15:57:18+00:00,https://twitter.com/SFatoni_1/status/1517533009469083651,"@CatatanAli07 Tdk semua pohon anggur baik buahnya, pasti ada yg busuk...",0,0,0,,1.3546753053198664e+18,SFatoni_1,"Purwokerto Utara, Indonesia",253.0,205.0,13074.0,24216.0,tidak semua pohon anggur baik buah pasti yang busuk
422,422,837,1517534739485257729,2022-04-22 16:04:10+00:00,https://twitter.com/Univenot/status/1517534739485257729,@CatatanAli07 Mungkin juga udah di tampol sama selop buat wudhu,0,0,0,,8.82953740893823e+17,Univenot,,57.0,153.0,4245.0,4072.0,mungkin juga sudah tampol sama selop buat wudhu
423,423,836,1517537965425463296,2022-04-22 16:17:00+00:00,https://twitter.com/AinShifra/status/1517537965425463296,"@CatatanAli07 Betul. Demikian juga dg sy pribadi. Khusus si Gus preketek itu, synsampe gregetan td",0,0,0,,1.4839738491172372e+18,AinShifra,,1825.0,1657.0,5102.0,4567.0,betul demikian juga dengan saya pribadi khusus preketek synsampe gregetan tadi
424,424,835,1517539212564008960,2022-04-22 16:21:57+00:00,https://twitter.com/cokihbojong/status/1517539212564008960,@CatatanAli07 Nu skrang beda dgn NU dulu skrang udah bnyak karbitan mencari kepntingan sendiri,0,0,0,,1.4677710814443684e+18,cokihbojong,"Jakarta Utara, DKI Jakarta",7.0,139.0,117.0,330.0,sekarang beda dengan dulu sekarang sudah banyak karbitan mencari kepntingan sendiri
425,425,834,1517539966024577024,2022-04-22 16:24:57+00:00,https://twitter.com/salehkomarudin/status/1517539966024577024,@CatatanAli07 justru di media nu/banser model GukNadjb yg banyak muncul,0,0,0,,477437234.0,salehkomarudin,bandung,276.0,188.0,7162.0,35984.0,justru media banser model guknadjb yang banyak muncul
426,426,833,1517541658329751557,2022-04-22 16:31:40+00:00,https://twitter.com/LembuWisesa/status/1517541658329751557,"@CatatanAli07 Klarifikasi dari akun ansor si katanya itu gambar comotan, tapi ngomong2 itu akun udah lama dan followernya juga banyak, dan bukan kali ini aja kontroversi, tapi kok baru klarifikasi mereka ya 🤭🤭🤭",0,0,0,,1.350093786265731e+18,LembuWisesa,,38.0,175.0,4403.0,5249.0,klarifikasi dari akun ansor kata gambar comotan tapi mengomong akun sudah lama followernya juga banyak bukan kali saja kontroversi tapi baru klarifikasi mereka
429,429,830,1517550319064207361,2022-04-22 17:06:05+00:00,https://twitter.com/garisdepan15/status/1517550319064207361,@CatatanAli07 Sayangnya sekarang bukan KH hasyim tapi jauh dari ajaran KH Hasyim,0,0,0,,1.3236588385835663e+18,garisdepan15,,20.0,377.0,2316.0,1964.0,sayangnya sekarang bukan hasyim tapi jauh dari ajaran hasyim
431,431,828,1517555307827789824,2022-04-22 17:25:54+00:00,https://twitter.com/Cozillar_Chrome/status/1517555307827789824,@CatatanAli07 @GusNadjb Kurang konsumsi purwaceng sepertinya,0,0,0,,1.1720376343836795e+18,Cozillar_Chrome,Indonesia,2080.0,2381.0,139296.0,168348.0,kurang konsumsi purwaceng sepertinya
432,432,827,1517560771269459968,2022-04-22 17:47:37+00:00,https://twitter.com/AjjahAeny/status/1517560771269459968,@CatatanAli07 Saya Juga Sangat Malu,0,0,0,,1.496362204387418e+18,AjjahAeny,,12.0,38.0,655.0,368.0,saya juga sangat malu
433,433,826,1517561547484106752,2022-04-22 17:50:42+00:00,https://twitter.com/Cozillar_Chrome/status/1517561547484106752,@CatatanAli07 Mungkinkah si najib residu dari yg ini ? https://t.co/ltOGH2Nb1G,5,0,2,,1.1720376343836795e+18,Cozillar_Chrome,Indonesia,2080.0,2381.0,139296.0,168348.0,mungkin najib residu dari yang
434,434,825,1517569380288131072,2022-04-22 18:21:49+00:00,https://twitter.com/callmebendi/status/1517569380288131072,@CatatanAli07 NU udah di rusak .. sudah berubah karena harta tahta dan wanita,0,0,0,,1.4649654605756703e+18,callmebendi,,4.0,45.0,212.0,610.0,sudah rusak sudah berubah karena harta tahta wanita
435,435,824,1517571834719481865,2022-04-22 18:31:35+00:00,https://twitter.com/FariedBasalamah/status/1517571834719481865,"@CatatanAli07 babi2 yg nyaru di NU memang paling gedeg sama yamani,secara babi kan HAROOOOOM",0,0,0,,9.685047574542991e+17,FariedBasalamah,"New York, USA",178.0,173.0,3866.0,5963.0,babi yang menyaru memang paling gedek sama yamani secara babi harooooom
436,436,823,1517578436633849856,2022-04-22 18:57:49+00:00,https://twitter.com/MulyotoMulyoto3/status/1517578436633849856,@CatatanAli07 Akun palsu.sudah kabur .,0,0,0,,1.4841939429169684e+18,MulyotoMulyoto3,,559.0,793.0,2707.0,1336.0,akun palsu sudah kabur
437,437,822,1517579574510379009,2022-04-22 19:02:20+00:00,https://twitter.com/ozie88625283/status/1517579574510379009,"@CatatanAli07 @__Sridiana_3va Nanti akan bikin alibi, kalau akunnya ada yg begal.. 🤣",0,0,0,,1.1061566392062936e+18,ozie88625283,,94.0,40.0,6394.0,12759.0,nanti akan buat alibi kalau akun yang begal
438,438,821,1517600205201616896,2022-04-22 20:24:19+00:00,https://twitter.com/senjabaratdaya/status/1517600205201616896,@CatatanAli07 itu banser apa pemuda pancasila?,0,0,0,,210660449.0,senjabaratdaya,Bali,293.0,297.0,2847.0,7830.0,banser pemuda pancasila
439,439,820,1517605302446661634,2022-04-22 20:44:34+00:00,https://twitter.com/Muchlis88426192/status/1517605302446661634,"@CatatanAli07 @__Sridiana_3va ikut FPI aj, bnyk bantu saat org susah",1,0,0,,1.1466805375384494e+18,Muchlis88426192,,385.0,485.0,75.0,10241.0,ikut saja banyak bantu saat orang susah
440,440,819,1517605925355278336,2022-04-22 20:47:03+00:00,https://twitter.com/wazacky/status/1517605925355278336,@CatatanAli07 Abaikan saja anggap saja debu yg nempel,0,0,0,,2321042082.0,wazacky,"Cibugel, Indonesia",267.0,241.0,4033.0,36712.0,abaikan saja anggap saja debu yang menempel
441,441,818,1517606420140609536,2022-04-22 20:49:00+00:00,https://twitter.com/AkiOjanse/status/1517606420140609536,@CatatanAli07 Kalau KH Hasyim Ashari masih hidup pasti bersuara untuk #PembantaianKM50GuncangDunia,0,0,0,,1.428981580475732e+18,AkiOjanse,Komplek Penunggu Ajal Datang ,532.0,963.0,2451.0,4304.0,kalau hasyim ashari masih hidup pasti bersuara untuk pembantaiankm guncangdunia
443,443,816,1517612287926087680,2022-04-22 21:12:19+00:00,https://twitter.com/CemenRezim/status/1517612287926087680,"@CatatanAli07 Sayang NU yg bwgitu terhormat diisi oleh bab*² model begini,",0,0,0,,1.281756811289219e+18,CemenRezim,,239.0,210.0,23396.0,18325.0,sayang yang bwgitu terhormat diisi oleh model begini
444,444,815,1517613786903252992,2022-04-22 21:18:17+00:00,https://twitter.com/IskhanFath67/status/1517613786903252992,@CatatanAli07 @__Sridiana_3va dia bkn asli NU tp pk* penyusup yg akn merusak dr dlm,0,0,0,,7.15384202141696e+17,IskhanFath67,,220.0,368.0,50670.0,14531.0,bukan asli tapi penjahat kelamin penyusup yang akan merusak dari dalam
445,445,814,1517615929386958849,2022-04-22 21:26:48+00:00,https://twitter.com/AbuNaum07413100/status/1517615929386958849,@CatatanAli07 Keselek kopiah hitam.,0,0,0,,1.4148000456065434e+18,AbuNaum07413100,sekarang sedang di atas tanah.,16.0,190.0,288.0,372.0,keselek kopiah hitam
447,447,812,1517626382443900930,2022-04-22 22:08:20+00:00,https://twitter.com/foodie_id/status/1517626382443900930,"@CatatanAli07 Sy udh terlalu sering mas kritisi mereka, karena sbg org NU sy jg eneg dg kelakuan mereka. Dari kecil sy hidup di lingkup Kyai2 sepuh NU, ajaran tata krama begitu kental tp sekarang kok jd begini ya?",0,0,0,,9.926558593678664e+17,foodie_id,,520.0,600.0,84529.0,43040.0,saya sudah terlalu sering kritisi mereka karena sebagai orang saya juga eneg dengan kelakuan mereka dari kecil saya hidup lingkup kyai sepuh ajaran tata krama begitu kental tapi sekarang jadi begini
448,448,811,1517628181100249088,2022-04-22 22:15:29+00:00,https://twitter.com/SutanEKayo/status/1517628181100249088,"@CatatanAli07 @__Sridiana_3va Namanya dah kebanyakan anggota,yg masuk pun mungkin punya kepentingan pribadi, manusia macam2 sifatnya,apalagi klo sudah cinta dunia, kalo dia belok pikiran &amp; prilakunya siapa yg bisa nahan? Jika pemimpin saja tak bisa jadi ikutan&amp; tuntunan",0,0,0,,88605232.0,SutanEKayo,,238.0,71.0,61861.0,32380.0,nama sudah kebanyakan anggota yang masuk mungkin punya kepentingan pribadi manusia macam sifat apalagi kalo sudah cinta dunia kalau belok pikiran prilakunya siapa yang bisa menahan jika pemimpin saja tidak bisa jadi ikutan tuntunan
449,449,810,1517632921204817920,2022-04-22 22:34:19+00:00,https://twitter.com/RaketMr/status/1517632921204817920,"@CatatanAli07 NU ud disusupin Syiah, Islam liberal, Islam Nusantara, tp petinggi dan pengurus NU dan kyainya pada diem semua...NU sekarang ud jauh melenceng dari khittah NU",1,0,0,,1.3588408348341125e+18,RaketMr,,36.0,121.0,2117.0,2006.0,sudah disusupin syiah islam liberal islam nusantara tapi petinggi pengurus kyainya pada diam semua sekarang sudah jauh melenceng dari khittah
450,450,809,1517636110427783168,2022-04-22 22:46:59+00:00,https://twitter.com/ended_gbid/status/1517636110427783168,"@CatatanAli07 Atau bisa saja orang ky si najib ini pura"" NU dia mau merusak NU dr dalam dgn masuk jd BANSER/ANSOR.
Mana suara kyai"" NU jgn diam terus bisa hancur NU.",0,0,0,,8.675509863986872e+17,ended_gbid,,24.0,112.0,4408.0,551.0,atau bisa saja orang seperti najib pura merusak dari dalam dengan masuk jadi banser ansor mana suara kyai jangan diam terus bisa hancur
452,452,807,1517644748630093824,2022-04-22 23:21:19+00:00,https://twitter.com/mzwidodo/status/1517644748630093824,"@CatatanAli07 Islam datang untuk perbaiki akhlaq. Kelakuan mereka jauh dari akhlaq , Bikin malu NU dan Islam saja",0,0,0,,221655872.0,mzwidodo,Surabaya,573.0,957.0,22898.0,12554.0,islam datang untuk perbaiki akhlaq kelakuan mereka jauh dari akhlaq buat malu islam saja
453,453,806,1517645222498365440,2022-04-22 23:23:12+00:00,https://twitter.com/mzwidodo/status/1517645222498365440,"@CatatanAli07 assalamualaikum mas Ali. Salam kenal, ijin nambah seduluran.",0,0,0,,221655872.0,mzwidodo,Surabaya,573.0,957.0,22898.0,12554.0,assalamualaikum salam kenal ijin menambah seduluran
454,454,805,1517645664364077056,2022-04-22 23:24:57+00:00,https://twitter.com/Alfamaulana01/status/1517645664364077056,@CatatanAli07 Semua karena Rupiah ....jualan member dr ormas.....,0,0,0,,234586131.0,Alfamaulana01,,73.0,524.0,17688.0,5546.0,semua karena rupiah jualan member dari ormas
455,455,804,1517652054365278208,2022-04-22 23:50:21+00:00,https://twitter.com/khoirul_arkan/status/1517652054365278208,"@CatatanAli07 @__Sridiana_3va Kesian ya kyai Sepuh NU abis di khianati n di rusak Gerombolan new Komunis,Liberalis",0,0,0,,1.5035941943966597e+18,khoirul_arkan,,428.0,429.0,4716.0,3756.0,kasihan kyai sepuh habis khianati rusak gerombolan komunis liberalis
456,456,803,1517652876314636288,2022-04-22 23:53:36+00:00,https://twitter.com/agbudisan/status/1517652876314636288,@CatatanAli07 Dia hanya meneladani panglima nya..akhlak ambyar,0,0,0,,1.3221895656002642e+18,agbudisan,Yogja,86.0,192.0,6245.0,13410.0,hanya meneladani panglima akhlak ambyar
457,457,802,1517652970615472129,2022-04-22 23:53:59+00:00,https://twitter.com/rodeonova11/status/1517652970615472129,@CatatanAli07 Sabar bro masih ada oknum pengurus nu dan banser yg baik...,0,0,0,,1.360940189334446e+18,rodeonova11,,68.0,66.0,4990.0,5593.0,sabar saudara laki-laki masih oknum pengurus banser yang baik
458,458,801,1517666817740730370,2022-04-23 00:49:00+00:00,https://twitter.com/hari44532750/status/1517666817740730370,"@CatatanAli07 Kalau ingin kembali ke KHITTAH sebagaimana yg telah digagas oleh pendirinya maka NU harus berani bersih2 dari mereka yg telah memanfaatkan NU utk ambisi dan kelompoknya, karena bisa dirasakan bahwa sekarang NU telah keluar jauh dari awal didirikan",0,0,0,,3499868606.0,hari44532750,,61.0,329.0,490.0,1787.0,kalau ingin kembali khittah sebagaimana yang telah digagas oleh pendiri maka harus berani bersih dari mereka yang telah memanfaatkan untuk ambisi kelompok karena bisa dirasakan bahwa sekarang telah keluar jauh dari awal didirikan
459,459,800,1517676982301261824,2022-04-23 01:29:24+00:00,https://twitter.com/selametwijialma/status/1517676982301261824,"@CatatanAli07 Apa benar kader Ansor?

Atau hya ambil foto",0,0,0,,750873031.0,selametwijialma,,63.0,406.0,1118.0,1683.0,benar kader ansor atau ambil foto
461,461,798,1517701794201178112,2022-04-23 03:07:59+00:00,https://twitter.com/5507Yudi/status/1517701794201178112,@CatatanAli07 Skrg itu semua cermin dari yg di atasnya.,0,0,0,,1.0184732563014124e+18,5507Yudi,,31.0,52.0,4581.0,1378.0,sekarang semua cermin dari yang atas
462,462,797,1517716344245956608,2022-04-23 04:05:48+00:00,https://twitter.com/AgusWar40693431/status/1517716344245956608,@CatatanAli07 Nafsu duniawi ternyata lemah,0,0,0,,1.409507010119225e+18,AgusWar40693431,,5.0,24.0,541.0,311.0,nafsu duniawi ternyata lemah
464,464,795,1517738285984260096,2022-04-23 05:33:00+00:00,https://twitter.com/supriatna_sh/status/1517738285984260096,@CatatanAli07 Yg di urus gerobolan nya yg bgini https://t.co/MuxV21HYFL,2,0,2,,1.4855723644319457e+18,supriatna_sh,,3229.0,5002.0,3458.0,8179.0,yang urus gerobolan yang begini
465,465,794,1517758084625485824,2022-04-23 06:51:40+00:00,https://twitter.com/liatono/status/1517758084625485824,"@CatatanAli07 Sebagai orang diluar NU saya paling salut dgn perjuangan para ulama NU dan Banser yg sangat mencintai NKRI dan komit terhadap Pancasila walau tantangan dari kiri kanan juga sangat besar.
Kalau ada oknum Banser/Ansor yg keliru saya pikir itu hanya segelintir dan pasti ditindak.",0,0,0,,171787803.0,liatono,semesta,445.0,663.0,1454.0,5279.0,sebagai orang diluar saya paling salut dengan perjuangan para ulama banser yang sangat mencintai nkri komit terhadap pancasila walau tantangan dari kiri kanan juga sangat besar kalau oknum banser ansor yang keliru saya pikir hanya segelintir pasti ditindak
467,467,792,1517786266045419520,2022-04-23 08:43:39+00:00,https://twitter.com/NurAli68762541/status/1517786266045419520,"@CatatanAli07 Apakah akhlak spt juga dimiliki anggota Banser yang lain? 

Yang itu malah Gus, tuh...",0,0,0,,1.3172689975789773e+18,NurAli68762541,"Pati, Indonesia",16.0,59.0,566.0,1541.0,apakah akhlak seperti juga dimiliki anggota banser yang lain yang bahkan
468,468,791,1517801800702722048,2022-04-23 09:45:23+00:00,https://twitter.com/pramono_yap/status/1517801800702722048,"@CatatanAli07 Hasutan buzzer cebong sdh masuk ke group2 wa banser anshor ditingkat bawah. Mereka berhasil menanamkan kebencian sesama umat, hasil nya pelarangan pengajian beda aliran &amp; ceramah2 ustad kyai di daerah selalu menggaungkan bahaya wahabi, celana cingkrang, fpi, dll",0,0,0,,2530482194.0,pramono_yap,"Serang, Indonesia",163.0,175.0,35517.0,10090.0,hasutan buzzer cebong sudah masuk group banser anshor ditingkat bawah mereka berhasil menanamkan kebencian sesama umat hasil pelarangan pengajian beda aliran ceramah ustad kyai daerah selalu menggaungkan bahaya wahabi celana cingkrang dan lain-lain
