,Tweet,KS,KH,DH,TDH,SWA,LO,AK
813,Hanya orang bodoh jika beropini bahwa PKI tdk bangkit.presiden cuma pinter akting & pencitraan.Intelijen TNI yg bicara adanya PKI bangkit,1.0,0.0,0.0,1.0,0.0,0.0,0.0
814,jangan sampai Indonesia diambil alih sama cina... Apa perlu kita semua BoikotProdukChina ???,1.0,0.0,0.0,1.0,0.0,0.0,0.0
815,Ga penting ngpain lu komen. Kan tolol,0.0,0.0,1.0,0.0,0.0,0.0,0.0
816,emang udah pada sarap  gapunya rasa peduli sama sekali bgstttttttt',0.0,0.0,1.0,0.0,0.0,0.0,0.0
817,Lu yg goblok  lu nnton gak acara ny semalam? Gak ad beliau mengatakan islam fiksi  mana ad bukti video ny? Lu islam atau kafir ? kalau islam kebangetan lu fitnah sesama muslim kalau kafir gue gak heran,1.0,0.0,1.0,1.0,0.0,0.0,0.0
818,fiks dia sinting',0.0,0.0,1.0,0.0,0.0,0.0,0.0
819,Mamat tu masuk dalam Van! Celah mana kereta lai rosak tu setan. Dasarrrr',0.0,0.0,1.0,0.0,0.0,0.0,0.0
820,Manis cuman di awal. Butut Goblog!!!!! #SolerOut #HerjosOut',0.0,0.0,1.0,1.0,0.0,0.0,0.0
821,Udah menghina tapi ngga malu menggunakan fasilitas yg pemerintah bikin! Bani daster ngga tau malu! Ngga punya harga diri makan gaji Dr negara yg Dia hina! Haram! !!',0.0,0.0,0.0,1.0,0.0,0.0,0.0
822,Nanti dulu !!!Emang anaknya Pepo bisa apa Nampang doang  Mo dibawa kemana bangsa ini  mo jadiin foto model Cebong aja urus  biar ga rewel gini !!,0.0,0.0,1.0,1.0,0.0,0.0,0.0
823,Besok kalau Prabowo nyapres lagi dan teriak-teriak masalah ketimpangan jangan dipercaya. Dia aja ngatain wartawan gaji kecil kok,0.0,0.0,0.0,1.0,0.0,0.0,0.0
824,Tabayyun sebelum ngomyang..cocot busuk lol dipelihara  memaikan isu SARA kok bangga',0.0,0.0,1.0,1.0,0.0,0.0,0.0
825,Siapa yang bilang jadi kapir emang susah?? Hahaha tuh kan sel2 otak lo blom nyambung juga ya. Susah emang jadi kapir  cebong pula. Orang ngomong kemana dia ngomong kemana  ngatain agama islam aja pake rujukan internasional. Hahaha ma,1.0,0.0,1.0,1.0,0.0,0.0,0.0
826,maksutnya kelas bawah hrs diem gk boleh bicara ya Pak  itu namanya otoriter,0.0,0.0,0.0,1.0,0.0,0.0,0.0
827,Daripada kau Bodat KOMUNIS TOLOL',1.0,0.0,1.0,0.0,0.0,0.0,0.0
828,Soal Munir juga ada kaitannya dengan mengapa Rezim Jokowi sangat anti Islam. Setelah saya twitkan semoga menjadi jelas sejelasnya.,1.0,0.0,0.0,1.0,0.0,0.0,0.0
829,Freeport kan memang kontraknya mau habis  jadi biasa aja ga ada yg istimewa.Yg aneh dollar skrg mau tembus 15.000 tapi malah pada mingkem. Memang penjilat kekuasaan menjadi dungu ya tum melihat bobroknya kinerja rezim.',1.0,0.0,0.0,1.0,0.0,0.0,0.0
830,haduh tolol yh pendukung rezim ini yah kaya gini....',0.0,0.0,1.0,0.0,0.0,0.0,0.0
831,DIKTATOR JOKOWI jongos organisasi jagal manusia NU lagi ngatur siasat kampanye.,1.0,0.0,0.0,1.0,0.0,0.0,0.0
832,Ngawur...sembarang aja Pansus hanya menghambat KPK utk penyelidikan teman2nya yg koruptor bubarkan DPR yg sarang koruptor,1.0,0.0,0.0,1.0,0.0,0.0,0.0
833,kirim bantuan pencitraan,0.0,0.0,0.0,1.0,0.0,0.0,0.0
834,EH ANJING G USAH BANYAK BACOD LUH. GUE TANTANG DUEL LUH BANGSAD',0.0,0.0,1.0,1.0,0.0,0.0,0.0
835,Dasar..kunyuk nih nyariduit..modal nipu..bangsat Abu..',0.0,0.0,1.0,1.0,0.0,0.0,0.0
836,"Tak baca brita nya..sy kira ni aki"" mngkin dah punya gangguan jiwa.seandai nya nnti 2019 amin kalah.bisa"" nanti malaikat di bilang kafir dan pro aseng.kasian malaikat gk ngerti urusan capres tp di bawa"" ma aki"" gila.',1,0,1,1,0,0,0",,,,,,,
837,Ngoaaahahaaa saking kejang kejang nya si bani kuda wowok bin onta  sampai ga baca tulisan gue ..... ibu kau msh selingkuh dgn kuda wowok tuh.... ngoaaahahaaaa ,0.0,0.0,1.0,1.0,0.0,0.0,0.0
838,"Cari simpati ummat muslim jabar buat pilpres 2019...; Mudah""an ulama &amp; ummat islam jabar tidak terkesima &amp; terpengaruh dg trik dan gaya kemunafikannya si mukidi..,1,0,0,1,0,0,0",,,,,,,
839,yg nebar kebencian itu ahok mbak masa mbak gak tau sih sampai dia jadi terdakwa loh ,1.0,1.0,0.0,1.0,0.0,0.0,0.0
840,MAMPUS W MAMPUS YUGI MAMPUS LO ONTA ARAB',0.0,0.0,1.0,0.0,0.0,0.0,0.0
841,"Jika tidak ada demo berjilid-jilid atas pernyataan  soal kitab suci adalah fiksi  maka hampir bisa dipastikan tujuan utama gerakan ""Bela Islam"" berjilid-jilid versi 212 dst adalah motif politik untuk menjatuhkan Ahok. Ahok telah menjadi korban.,1,1,0,1,0,0,0",,,,,,,
842,Ketahuan kan akhirnya...ngaku sendiri maksa org dipenjara.. Bajingan berkedok agama,1.0,0.0,0.0,1.0,0.0,0.0,0.0
843,Yg dongo elu bong.. Yg kampret juga elu kalabong.. Jd ngapain marah2... Dan siapa juga yg nyuruh elu ladenin...elu aja baru netas.. Bong bong',0.0,0.0,1.0,1.0,0.0,0.0,0.0
844,"Pndukung Prabowo spt ARB  SDA adl org2 bejad tabiatnya kasar termasuk org ini &gt;&gt; ',0,0,1,1,0,0,0",,,,,,,
845,Betul. SBY secara objektif lebih mumpuni. Politisi Indonesia terhebat saat ini. Ga kayak jokowi  ga pantes jadi presiden ,0.0,0.0,0.0,1.0,0.0,0.0,0.0
846,BACOT LO. ALBUM-ALBUM GUE BELINYA JUGA PAKE DUIT GUE. GA NGERUGIIN EMAK BAPAK LO INI Akibat terlalu sering diceramahin beli album',0.0,0.0,0.0,1.0,0.0,0.0,0.0
847,Nama: Jonru Ginting Status: Terlapor Kasus: Ujaran Kebencian (diduga) Mendukung Anies-Sandi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848,nga usah ngomong luh geblek!!',0.0,0.0,1.0,0.0,0.0,0.0,0.0
849,Setuju klo tdk mau kita usir seluruh budha yg di indonesia?,1.0,0.0,0.0,1.0,0.0,0.0,1.0
850,Anda menghina Islam  Muhammad tidak tahu budi terhadap sukunya sendiri  mengajar solat minta pahala dari Allah SWT,1.0,0.0,0.0,1.0,0.0,0.0,0.0
851,BUBARKAN ILUNI UI,0.0,0.0,0.0,0.0,0.0,0.0,1.0
852,Pak  secepatnya Islam dinyatakan sesat dan menyesatkan  tidak perlu lagi ada bank syariah,1.0,0.0,0.0,1.0,0.0,0.0,0.0
853,Ikutan aja lu  kampret.',0.0,0.0,1.0,0.0,0.0,0.0,0.0
854,Blm jd gub aja sdh nabrak etika  gmn kl menjabat? Emg yg lantik dia kl jd gub dukun ya ato capres? Kl ga seneng sm presiden yg menjabat ya jgn mau dilantik sm beliau jd jgn jd cagub skr  ntar aja kl yg dia dukung sdh jd presiden br nyagub..',0.0,0.0,1.0,0.0,0.0,0.0,0.0
855,DASAR CEBONG DUNGU 7 TURUNAN&lt,0.0,0.0,1.0,0.0,0.0,0.0,0.0
856,"Seriuus neh berita ??? Polisi mau ikutan politik... Kok braninya ama tukang becak... Emang dia doang yg pakek... Dah mulai ketakutan yaa.. ""power syndrome melanda istana"" vs tukang becak. ,1,0,0,1,0,0,0",,,,,,,
857,Prabowo Subianto Tak Restui Ketua Gerindra Jateng Maju Pilgub Ini Alasannya ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
858,Jangan serahkan nasib Bangsa ini kepada orang-orang yg mengabdi (meng-kacungkan diri) ke cukong-cukong aseng pengkhianat NKRI yg jadi pemodal dana kampanye mereka.#2019GantiPresiden',1.0,0.0,0.0,1.0,0.0,0.0,0.0
859,Karena partaimu pdip itu bajingan',0.0,0.0,0.0,1.0,0.0,0.0,0.0
860,Kaum 1/2 kapir dengan #OtakJunkFood nya masih berkelit mencatut islam dg kegiatan2 yang merusak aqidah islam',1.0,0.0,0.0,1.0,0.0,0.0,0.0
861,Alaaaahhhhh  omongan cebong mah udah ketauan kemana arahnya... Mau pakek tol kelok 1000 pun tetep... Ga usah sok2 Islam lu bong!!!',1.0,0.0,1.0,1.0,0.0,0.0,0.0
862,Anda mendungukan & membiadabkan bangsa mengajak menyembah-nyembah Allah SWT dungu dan biadab,1.0,0.0,1.0,1.0,0.0,0.0,0.0
863,jokowi yg mundur lebih pas!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
864,Binatang terkutuk',0.0,0.0,1.0,0.0,0.0,0.0,0.0
865,Bilangnya anti ASING  ASENG  ASONG dan KOFAR  KAFIR  KAMPRETTTT.Ternyata manusia MUNA... semua kalian USER doyan juga rupanya sama ASENG sampe import bawang puti,1.0,0.0,0.0,1.0,0.0,0.0,0.0
866,dasar tolol.',0.0,0.0,0.0,1.0,0.0,0.0,0.0
867,Masih lebih terhormat pelacur dari pade lo iblis betina kerjanya hanya nyebarin HOAX  nista amat sih hidup lo',0.0,0.0,1.0,1.0,0.0,0.0,0.0
868,Ditanya siapa gantinya presiden  celeng lansung klojotan Gak salah rockygering bilang celeng dungu stabil.',1.0,0.0,1.0,1.0,0.0,0.0,0.0
869,Bangke luh...',0.0,0.0,1.0,0.0,0.0,0.0,0.0
870,Giliran disodorin fakta yg ada cebong pd mingkem...ttep aja bgi cebong mau die sengsara jg dkung Dilan.otaknya udh terkontaminasi...gc bisa mikir waras',0.0,0.0,1.0,0.0,0.0,0.0,0.0
871,klo mmang benar dngan smua ini   tanpa adanya hukuman buat si Bangke keturunan Babi keparat ini. Cukuplah sudah penderitaan yg di alami Rakyat indonesia (Nusantara yg di dlmnya bahasa adat istiadat budaya ras agama suku dll)Pemimpin a,1.0,0.0,0.0,1.0,0.0,0.0,0.0
872,Cebong udah girang  pdhl di kibulin  najis lo bong mata lo pd picek..',0.0,0.0,1.0,0.0,0.0,0.0,0.0
873,Ayat ini juga dikaji: penggallah kepala dan pancunglah tiap2 ujung jari mereka (8:12),1.0,0.0,0.0,0.0,0.0,0.0,1.0
874,Bak sampah jerman sdh anis diresmikan  blm? Wc keliling gunting pitanya ya  nis.',1.0,0.0,0.0,1.0,0.0,0.0,0.0
875,Seandainya Jend. Suharto tidak ada di tahun 1965 nasib bangsa indonesia bisa menjadi negara komunis ateis ,1.0,0.0,0.0,1.0,0.0,0.0,0.0
876,Mana sangup dia nangkep. Yg jadi presiden cuma petugas partai. Junjunan mangkrak ya jinjingan bloon',0.0,0.0,0.0,1.0,0.0,0.0,0.0
877,Lawan Politik Mulai Tebar Fitnah Ada Upaya Jegal Prabowo Maju di pemilihan presiden 2019 ,0.0,0.0,0.0,1.0,0.0,0.0,0.0
878,udehh tau junjungan cebong itu licik..yaa kok pada mau menghamba ama tukang ngibul..',0.0,0.0,1.0,1.0,0.0,0.0,0.0
879,Kapan  bikin film bakar2 Sekolahan buat pencitraan pak USER ,0.0,0.0,0.0,1.0,0.0,0.0,0.0
880,"Mau mulai FuBu-an tuh  pelajari dulu calon partnernya. Jgn langsung hajar. Pake analisa SWOT. Pelajari strengthnya apa  weaknessnya apa  opportunity kyk gimana &amp; threat dr sebahaya apa. Logic dikit. Jgn   begitu ketemu langsung sikat. Kalo dia psyco gara2 disyerpik  mampus ,0,0,0,1,0,0,0",,,,,,,
881,"hati-hati kalian orang-orang dan kader GUSDUR yg pribumi antek CINA yg dipasang di rezim ini Lagi sedang ""ngepret"" saat ini.,1,0,0,1,0,0,0",,,,,,,
882,Kenapa #2019GantiPresiden ?  ?Karena Pengangguran Meningkat?,1.0,0.0,0.0,1.0,0.0,0.0,1.0
883,Kecoak mulai ngomong g jelas juntrungannya  ya gw tinggal  gak mutu ngomong sama orang dungu kayak ente',0.0,0.0,1.0,1.0,0.0,0.0,0.0
884,BODO AMAT BNGS GUE LAGI UAS ,0.0,0.0,1.0,0.0,0.0,0.0,0.0
885,jyjyk kau maho',0.0,0.0,0.0,1.0,0.0,0.0,0.0
886,Dasar celeng :),0.0,0.0,1.0,0.0,0.0,0.0,0.0
887,Maling teriak maling  Kafir teriak kafir  biaSanya orang2 kayak gtu waktu lahirnya cmpur TAI...!',1.0,0.0,1.0,1.0,0.0,0.0,0.0
888,Si anak kampang muncul di twitter ',0.0,0.0,1.0,0.0,0.0,0.0,0.0
889,APA-APAAN BAPAKNYA SI KA COCOT SITOHANG',0.0,0.0,1.0,0.0,0.0,0.0,0.0
890,karena kamu kayak kntl',0.0,0.0,1.0,0.0,0.0,0.0,0.0
891,lebih unik bapak lo dari pada jokowi,0.0,0.0,0.0,1.0,0.0,0.0,0.0
892,"Nabi Adam itu Fiksi; Nabi Ibrahim itu Fiksi; Nabi Musa itu Fiksi; Nabi Nuh itu Fiksi; Nabi Isa itu Fiksi; ; Dan para ulama jadi kelihatan dungu utk memperingati Nuzul Quran tiap tahun  jk mengikuti logika USER,1,0,0,1,0,0,0",,,,,,,
893,Apalagi teriak Allah hu Barbar  rusak telinga Bung Fahri  kapan diskusi Buang Islam di DPR?,1.0,0.0,0.0,1.0,0.0,0.0,0.0
894,Kkkkkkkkkkkkkk  Bong200 koq sama sprti junjunganmu sdh dungu plonga plongo lagi.... #2019GantiPresiden,1.0,0.0,0.0,1.0,0.0,0.0,1.0
895,Lagi! Isu kemanusiaan Rohingya membuktikan ketidakcermatan  dan Tim dalam mengelola sebuah isu.,1.0,0.0,0.0,0.0,0.0,0.0,0.0
896,Ada saatnya kau menyesal bangsad :v Karna saya sakit aja ini  saya jadi gak bisa ngapa-ngapain  tunggu aja saya sehat ya lihat apa yang bisa saya lakuin  bangsad kau.',0.0,0.0,1.0,0.0,0.0,0.0,0.0
897,Kafir nyamar. Pemakan babi. Mulut sama dengan junjungannya yang PK di tolak.',1.0,0.0,1.0,1.0,0.0,0.0,0.0
898,Eh serius pen muntah beneran tai lo hyung',0.0,0.0,1.0,0.0,0.0,0.0,0.0
899,Mereka sinting ...dan mulai merusak',0.0,0.0,1.0,1.0,0.0,0.0,0.0
900,"Aki"" Amien Rais blg prabowo sm dgn bung karno ?sma drmn bung karno mempersatukan suku agama ras pulau NKRI wowo mlh mmcah belah dsr mabok aki,1,0,0,1,0,0,0",,,,,,,
901,kamu gak salah. Masa mau belajar hal baru atau mau melihat sesuatu dari kacamata lain melalui tvshow ini salah? Nggak  kamu udh baik adanya. Lanjutin aja apa yg kamu lakukan itu positif bgt utk diri kamu. Mereka mah emg udh pada dasarnya tolol dan gamau berkembang jadi,1.0,0.0,0.0,1.0,0.0,0.0,0.0
902,Berbagai cara dilakukan rezim jokowi (baca: rezim SBY jilid 3) untuk meraih dukungan Republiken. Isu Islam Radikal  terorisme Islam  ancaman ISIS  Islam Nusantara  LGBT dll digoreng untuk meyakinkan Republiken AS bahwa presiden RI mendatang tetap di tang,1.0,1.0,0.0,1.0,0.0,0.0,0.0
903,Yang anti kebhinnekaan cebong  yg dituduh ummat islam',1.0,0.0,0.0,1.0,0.0,0.0,0.0
904,Berdalih 4 pilar  MPR dungukan & biadabkan bangsa  dakwah Islam menyeru nyembah2 Allah SWT benci kafir  mecah bangsa,1.0,0.0,1.0,1.0,0.0,0.0,0.0
905,Kno gw bilang bencong tu hti? Karna ikut makan duit pemerintahan yg sah skrg  tapi mau mengganti dasar Pancasila Negara dgn khilafah  apa gak bencong itu namanya?,1.0,0.0,1.0,1.0,0.0,0.0,0.0
906,key-point : cebong dungu  IQ sekolam  ngeyel ujung2nya balik ke kolam  pokoknya ganti ..trus apa lagi ya?? ,0.0,0.0,1.0,1.0,0.0,0.0,0.0
907,PemikiranDuaArahRiskanDiHantamMasalahKaRenaPosisinyaDitengahSebagaiPenyeImbangBiLaTerLaluCondongHabisLahSudah... *KaLauHiTamKatakanHitamBegituPuLaSebaliknya #2019GantiPresiden,1.0,0.0,1.0,1.0,0.0,0.0,0.0
908,September perang PKI Desember perang topi santa gitu aja terus sampai prabowo jd mentri peranan wanita.,1.0,1.0,0.0,1.0,0.0,0.0,0.0
909,Luar Biasa hingga kebijakan Indonesia tdk boleh bertentangan dgn kepentingan Cina,1.0,0.0,0.0,1.0,0.0,0.0,0.0
910,DPR MPR segera ambil tindakan  PECAT DENGAN TIDAK TERHORMAT Setya Novanto  kami tidak sudi diwakili manusia hina itu!! ttd. RAKYAT INDONESIA,0.0,0.0,0.0,1.0,0.0,0.0,1.0
911,Iya huhu dia tuh orangnya emang rada udik ngeliat sesuatu langsuh WAAH WAAH WAAH  kayanya peru buat kompilasi dia bilang waaah waah',0.0,0.0,0.0,1.0,0.0,0.0,0.0
912,Lu yg lebih dongo  suporter kok promosiin film wkwkwk sampe ikut berpolitik jga wkwkk #AingPersibAingPolitik',0.0,0.0,1.0,1.0,0.0,0.0,0.0
913,Cewek lo maho.',0.0,0.0,1.0,0.0,0.0,0.0,0.0
914,Apa usir saja budha myanmar disini supaya tidak buat kacau seperti di myanmar?,1.0,1.0,0.0,1.0,0.0,0.0,0.0
915,Inikan rezim anti Islam yah jd kita kudu ngertilah,1.0,0.0,0.0,1.0,0.0,0.0,0.0
916,kalau provokasi lengeserkan Jokowi..gue ikut juga mau lengserkan Jusuf Kalla. ..biar adil biar rame.. JK tamak.,1.0,0.0,0.0,1.0,0.0,0.0,1.0
917,Ini rezim sensasional  tindakan dn peristiwa diluar NALAR kita smakin dominan terjdi  berdoalah smoga tidak ada yg mendeklarasikan Islam Cebong Nusantara ,1.0,0.0,0.0,1.0,0.0,0.0,0.0
918,Sebelum Tentara Saudi Tiba di Suriah  ISIS BANCI LARI ke Libya  ,1.0,0.0,0.0,1.0,0.0,0.0,0.0
919,Jika ahok bebas ULAMA  kemungkinan akan bisa memberi komando revolusi lengserkan jokowi*_ Sumber Dari:_,1.0,1.0,0.0,0.0,0.0,0.0,1.0
920,Selamat di atas penderitaan orang lain ? Hih. ,0.0,0.0,0.0,1.0,0.0,0.0,0.0
921,budha membantai muslim rohingya,1.0,0.0,0.0,1.0,0.0,0.0,0.0
922,pendusta itu pemimpin agama kristen gitu ya teh?,1.0,0.0,0.0,1.0,0.0,0.0,0.0
923,Elo yg goblog.. jdi twet si zonk m omongan si wowo g mengarah kesitu??',0.0,0.0,1.0,0.0,0.0,0.0,0.0
924,Kartu kredit gak punya tpi Utangan Negara Banyak,0.0,0.0,0.0,1.0,0.0,0.0,0.0
925,aq paham skrg knp pemerintah pusat terkesan spt membiarkan ASU dgn segala progran2 bego progresifnya  taunya yaa biar masyarakat bisa nilai sendiri n pasti program2 itu ancur2 sendiri kok  ya namanya juga ASU  emang bisa apa selain pose elang ngepet.. ,1.0,0.0,1.0,1.0,0.0,0.0,0.0
926,kaum cebong dungu  saham itu soal pengambilan keputusan mayoritas  bukan dapat keuntungan lebih banyak..emangnya siapa yg gaji pekerja  yg punya alatnya ? semua dari freeport..',1.0,0.0,1.0,1.0,0.0,0.0,0.0
927,Yg gak pake jilbab komunis? Megawati  sri mulyani  puan maharani lo sebut apa?Mo ngetwit pinter dl ya tong...',1.0,0.0,0.0,1.0,0.0,0.0,0.0
928,lu bacot',0.0,0.0,1.0,0.0,0.0,0.0,0.0
929,Apa pak Jokowi gak punya staf ahli khusus mempertahankan aset nasional? Terlalu.... diktator jomblo lokal,0.0,0.0,0.0,1.0,0.0,0.0,0.0
930,Makin masif saja para cina dan antek komunis ,1.0,0.0,0.0,1.0,0.0,0.0,0.0
931,Asli bego gak kelar2 nih partai. Kualitas kayak gini disebut partai Allah. Ckckck.. Begonya lagi bani micin masih setia aja mendukung bosnya jadi capres. Dumbception..',1.0,0.0,1.0,1.0,0.0,0.0,0.0
932,Pak  proses buang Islam tak boleh main paksa  tapi harus dilakukan dengan kesadaran sendiri,1.0,0.0,0.0,1.0,0.0,0.0,0.0
933,Ahok harus Tamat penjarakan ahok penjarakan ahok,1.0,0.0,0.0,0.0,0.0,0.0,1.0
934,Isu pki terus di hembuskan grup grup pendukung prabowo,1.0,0.0,0.0,1.0,0.0,0.0,0.0
935,"Pak  tolonglah. Ajak buzzer"" bapak untuk jadi lebih pinter. Bukan anggar jago menghina orang"" yg ngga suka. Pake lapor"" polisi. Duh!,0,0,0,1,0,0,0",,,,,,,
936,Belum dijelaskan  haji adalah penipuan? Ibrahim tak mungkin dikubur di Kabah  Anda biarkan rakyat ditipu Pak Lukman?,1.0,0.0,0.0,1.0,0.0,0.0,0.0
937,Sinting kah km ini bos yg mo bubarkan kpk siapa klo bkn km dan orang-orangmu,1.0,0.0,0.0,1.0,0.0,0.0,0.0
938,Sampean sarap ya..kl impor pswat terbg gak pa2.. ini impor garam. Gk kebayang indonesia yg isinya garam semua kok garam jgdiimpor ...dasar otak ente ampu kaki',1.0,0.0,1.0,1.0,0.0,0.0,0.0
939,Ya..ttp aj waspada..!!Antek komunis itu pintr kamuflase..,1.0,0.0,0.0,1.0,0.0,0.0,0.0
940,apapun masalah nya   muara nya tanggung jawab Presiden.. solusi dari solusi terbaik.. Turunkan jokowi...!!,1.0,0.0,0.0,1.0,0.0,0.0,1.0
941,Jika ada tokoh agama  Lalu berpolitik praktis untuk jabatan2 publik?  Dengan menggunakan identitas keagamaan?. ?. Itu di lingkungan agama Budha  Ibaratkan ada yang mengaku biksu  Tetapi makan daging iya  Bahkan berkeluarga Minum miras pun iya,1.0,0.0,0.0,1.0,0.0,0.0,0.0
942,Bukan milik kampret bodoh pastinya..ga sampe otaknya kampret',0.0,0.0,1.0,1.0,0.0,0.0,0.0
943,Ayo dah dukung penuh 1.000% Yg jelas #2019GantiPresiden,0.0,0.0,0.0,1.0,0.0,0.0,1.0
944,Gw juga ngimpi SENTILIN BIJI BABI AHOK  pcetar Pcetar  langsung kejang2 die  ngadu ke Jkw  Jkw: makanye sunat dulu  bru NGOMONG Almaidah.,1.0,0.0,1.0,1.0,0.0,0.0,0.0
945,Wkwkwkwk mampus luh',0.0,0.0,0.0,0.0,0.0,0.0,1.0
946,Bodat KOMUNIS piaraan CINA LOLENG kau',1.0,0.0,0.0,1.0,0.0,0.0,0.0
947,Antek PKI dan simpatisannya juga proxy cina komunis pasti sangat membenci TNI dan Panglimanya. Wajar seekali merek,1.0,1.0,0.0,1.0,0.0,0.0,0.0
948,Promosi bani kampret',0.0,0.0,1.0,1.0,0.0,0.0,0.0
949,Bukan nya elu dan gerombolan elu malah lebih sering menghina Presiden?? Mestinya lu duluan Yg diproses..',0.0,0.0,0.0,1.0,0.0,0.0,0.0
950,kapan kita mulai lengserkan jokowi frop ?itu udh lebih parah frop ,1.0,0.0,0.0,1.0,0.0,0.0,1.0
951,buta ya om',0.0,0.0,0.0,1.0,0.0,0.0,0.0
952,BACA MULAI DARI JUDULNYE NYET BIAR GK JADI DOMBA IDIOT!!!',0.0,0.0,1.0,0.0,0.0,0.0,0.0
953,Usai Dibebaskan Pengadilan Ust. Alfian Tanjung Langsung Ditangkap Lagi. Dimana keadilan?  ,1.0,0.0,0.0,1.0,0.0,0.0,0.0
954,Fitnah makanan elo nih akun sampah..,0.0,0.0,0.0,1.0,0.0,0.0,0.0
955,Luh anak monyet  sllu bawa2 agama kalo bicara politik harus tau wawasan .wwsn luh dangkal jdi kalo di sosmed luh bcranya sektariannizrm - pemecah belah masalah umat dan beragam suku dan ras agama bicara para kecebong .makar .wong panglima gatot ajah .gak ada kaitanny,1.0,0.0,1.0,1.0,0.0,0.0,0.0
956,Semoga Allah segera menghancurleburkan kafir Budha teroris yang telah menzalimi kaum Muslim Rohingya.,1.0,1.0,1.0,1.0,0.0,0.0,1.0
957,Zaman pak SBY antek-antek PKI tdk merajalela mengganas seperti masa sekarang.,1.0,0.0,0.0,1.0,0.0,0.0,0.0
958,CSIS pembohong jangan harp menang 2019 cuih ,0.0,0.0,0.0,1.0,0.0,0.0,0.0
959,MUNDUR dari sekarang pak Gatot &amp bersaing sehat dgn Pk Jokowi,0.0,0.0,0.0,1.0,0.0,0.0,0.0
960,Pe Ka eS lagiiiii...!!! USER gitu lho... Partai Kampret Sejati ,0.0,0.0,1.0,1.0,0.0,0.0,0.0
961,namanya juga cari nafkah bangsad',0.0,0.0,1.0,0.0,0.0,0.0,0.0
962,Setuju pakek banget...  Sekjen PCN (Partai Cocot Nusantara)',0.0,0.0,1.0,0.0,0.0,0.0,0.0
963,Keparat bener org macam mantan gue itu',0.0,0.0,1.0,0.0,0.0,0.0,0.0
964,Sekjen PBB keknya bagian dari Saracen.. :-),0.0,0.0,0.0,1.0,0.0,0.0,0.0
965,Saya suka video  'AHOK BEBAS' Anies Makin Terpuruk &amp Terancam Gagal Jadi Gubernur Jika Sandi RESMI,0.0,0.0,1.0,1.0,0.0,0.0,0.0
966,Kampret sudah merusak Nusantara dari jaman Majapahit dan terus berlangsung hingga kini terlebih setelah diwadahi oleh HTI cs dg ide killafah',1.0,0.0,1.0,1.0,0.0,0.0,0.0
967,kalo KH Ma'ruf ngomong pada belaga budek   pada belaga pilon  masih nyundul #gantipresiden,0.0,0.0,1.0,1.0,0.0,0.0,1.0
968,Sy yakin klo rakyat di suruh mmilih spa harus di bubarkan psti nya DPR yg hrs di bubarkan ! wlo ga ssuai kntitusi ,0.0,0.0,1.0,1.0,0.0,0.0,0.0
969,replyan gue ga dibalas mulu dasar onta cebong',0.0,0.0,1.0,0.0,0.0,0.0,0.0
970,Orang punya saksi anjing dikasus babi.. Tolol ,0.0,0.0,1.0,0.0,0.0,0.0,0.0
971,ANJING GOBLOG SETAN BANGSAT!!!!!!!!!!',0.0,0.0,1.0,0.0,0.0,0.0,0.0
972,Ahokers 11 12 = Jokowers Mereka Semakin KESURUPAN Rakus 2 periode ?? Krn itu #2019GantiPresiden Bergerak?,1.0,0.0,0.0,1.0,0.0,0.0,0.0
973,20.3 kb/s. Koneksi bangsad-_-',0.0,0.0,0.0,1.0,0.0,0.0,0.0
974,KAMU DASAR BAJINGAN...GAK BISA DIPERCAYA OMONGANNYA...',0.0,0.0,1.0,1.0,0.0,0.0,0.0
975,Ganti Presiden Endasmu atos....jangan ngumbar cocot he...goblog....',1.0,0.0,1.0,1.0,0.0,0.0,1.0
976,Males gua bacanya onta',0.0,0.0,1.0,0.0,0.0,0.0,0.0
977,Anak pemberontak tak layak jadi apa-apa di negeri ini.,0.0,0.0,0.0,1.0,0.0,0.0,0.0
978,Detik ini juga membuktikan Lu lelaki BAJINGAN',0.0,0.0,1.0,0.0,0.0,0.0,0.0
979,Bandung udah ga butuh event2 tiap weekend atau tiap tanggal merah. Macet bangsad',0.0,0.0,1.0,0.0,0.0,0.0,0.0
980,presiden buta tuli makanya memimpin dg tubruk-tabrak dan budek denger rakyat teriak lengserkan jokowi,1.0,0.0,1.0,1.0,0.0,0.0,0.0
981,bising betul cina cina ni 1,0.0,0.0,1.0,0.0,0.0,0.0,
982,Bro  jgn lupa dijenguk! Gara-gara asma dewi lo menang kan,0.0,0.0,0.0,1.0,0.0,0.0,0.0
983,WONG EDAN KOE',0.0,0.0,1.0,0.0,0.0,0.0,0.0
984,Setiap kritik ke jokowi pasti dianggap nyinyir ama bani kolam.Mau mrk  itu kritik lalu diujungnya hrs dukung 2 periode.Lo kritik tp gak dukung  artinya nyinyir dan itu haram. Begitu definisi kritik ala cebi.Dan nalarpun rusak parah....',0.0,0.0,1.0,1.0,0.0,0.0,0.0
985,paling agendanya jg sama tema boleh beda tujuan ttp sama turunkan  mau nya diperalat politik dgn kemasan agama,0.0,0.0,0.0,1.0,0.0,0.0,0.0
